paper_id,title,technology_term,control_term,retained
4987,ACOCA-G: scenario-based context query generation for evaluating performance of context management platforms,False,False,False
4994,A decade of research into the application of big data and analytics in higher education: A systematic review of the literature,False,True,False
4997,Sora for Computational Social Systems: From Counterfactual Experiments to Artificiofactual Experiments With Parallel Intelligence,False,True,False
5008,IACM-RL: Intent-Aware Context Management and Reinforcement Learning for Complex Tool Invocation under Dynamic Intent Fluctuations,False,True,False
5016,"Large Language Models in Cybersecurity: A Survey of Applications, Vulnerabilities, and Defense Techniques",True,False,False
5020,"Multimodal Interaction, Interfaces, and Communication: A Survey",False,True,False
5021,Prescriptive Theorizing in Management Research: A New Impetus for Addressing Grand Challenges,False,True,False
5027,EvoCUA-1.5: Online Reinforcement Learning for Multi-turn Computer-Use Agents,False,True,False
5041,Context Aware Control Systems: An Engineering Applications Perspective,False,False,False
5048,"A Review on Large Language Models: Architectures, Applications, Taxonomies, Open Issues and Challenges",True,False,False
5058,I’m Every Woman: Advancing the Intersectional Leadership of Black Women School Leaders as Anti-Racist Praxis,False,False,False
5063,Assumptions about Human Motivation have Consequences for Practice,False,True,False
5070,Temporal dimensions of knowledge exchanges in horizontal knowledge networks,False,True,False
5071,Blockchain applicability in the management of urban water supply and sanitation systems in Spain,False,False,False
5072,A Systematic Literature Review of Intersectional Leadership in the Workplace: The Landscape and Framework for Future Leadership Research and Practice to Challenge Interlocking Systems of Oppression,False,True,False
5075,CodeNib: A Multi-View Data System for Serving Repository Context to Coding Agents,False,True,False
5076,A Survey of Adaptive Multi-Agent Networks and Their Applications in Smart Cities,False,True,False
5077,The Knowledge Mapping of Mobile Commerce Research: A Visual Analysis Based on I-Model,False,True,False
5078,LLMs in Cyber Security: Bridging Practice and Education,True,False,False
5083,Advance Management Education for Power-Engineering and Industry of the Future,False,False,False
5086,The Atmospherics of Creativity: Affective and spatial materiality in a designer’s studio,False,True,False
5087,Knowledge Equivalence in Digital Twins of Intelligent Systems,False,False,False
5089,A survey of technologies supporting design of a multimodal interactive robot for military communication,False,False,False
5090,"The Role of Financial Slack, Employee Creative Self-Efficacy and Learning Orientation in Innovation and Organizational Performance",False,False,False
5091,Cyber‐physical network architecture for data stream provisioning in complex ecosystems,False,False,False
5094,From Bad Apples to Zombies? Walking Dead Leadership in the Contemporary University,False,True,False
5097,LoHoSearch: Benchmarking Long-Horizon Search Agents Beyond the Human Difficulty Ceiling,False,True,False
5099,Reasoning RAG via System 1 or System 2: A Survey on Reasoning Agentic Retrieval-Augmented Generation for Industry Challenges,True,False,False
5102,Insight into how digital forensic accounting and metaverse circular business model innovation contribute to accelerated internationalization: evidence from Vietnam-based SMEs,False,False,False
5105,"Building Trust in Conversational AI: A Comprehensive Review and Solution Architecture for Explainable, Privacy-Aware Systems using LLMs and Knowledge Graph",True,False,False
5107,BioMedArena: An Open-source Toolkit for Building and Evaluating Biomedical Deep Research Agents,False,False,False
5108,Leveraging RAG with ACP & MCP for Adaptive Intelligent Tutoring,False,True,False
5109,A Survey on the Recent Advancements in Human-Centered Dialog Systems,False,True,False
5112,Beyond Turn Limits: Training Deep Search Agents with Dynamic Context Window,False,True,False
5116,Cayley Graph Optimization for Scalable Multi-Agent Communication Topologies,False,True,False
5121,Synergistic Perception and Generative Recomposition: A Multi-Agent Orchestration for Expert-Level Building Inspection,False,True,False
5124,Topological spaces of persistence modules and their properties,False,False,False
5130,Interference-Aware K-Step Reachable Communication in Multi-Agent Reinforcement Learning,False,True,False
5131,Pommerman: A Multi-Agent Playground,False,False,False
5133,AWAKE Input to the European Strategy for Particle Physics Update on behalf of the AWAKE Collaboration,False,False,False
5135,MAEBE: Multi-Agent Emergent Behavior Framework,True,False,False
5142,Multi-agent Collective Construction using 3D Decomposition,False,True,False
5146,Cardinal-indexed classifying spaces for families of subgroups of any topological group,False,False,False
5148,Multi-Agent VQA: Exploring Multi-Agent Foundation Models in Zero-Shot Visual Question Answering,True,False,False
5150,Localization sequences for logarithmic topological cyclic homology,False,False,False
5153,Multi-Agent Training for Pommerman: Curriculum Learning and Population-based Self-Play Approach,False,False,False
5154,SocialGFs: Learning Social Gradient Fields for Multi-Agent Reinforcement Learning,False,False,False
5157,Learning Multi-agent Multi-machine Tending by Mobile Robots,False,False,False
5160,Variational Policy Propagation for Multi-agent Reinforcement Learning,False,False,False
5162,Learning Bilateral Team Formation in Cooperative Multi-Agent Reinforcement Learning,False,False,False
5164,MLFC: From 10 to 50 Planners in the Multi-Agent Programming Contest,False,True,False
5166,SPEAR: An Engineering Case Study of Multi-Agent Coordination for Smart Contract Auditing,False,True,False
5170,An Industrial Perspective on Multi-Agent Decision Making for Interoperable Robot Navigation following the VDA5050 Standard,False,True,False
5172,CoComposer: LLM Multi-agent Collaborative Music Composition,True,False,False
5173,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,True,False,False
5177,AgentsNet: Coordination and Collaborative Reasoning in Multi-Agent LLMs,True,False,False
5178,Off-the-Grid MARL: Datasets with Baselines for Offline Multi-Agent Reinforcement Learning,False,True,False
5179,Learning Distributed Stabilizing Controllers for Multi-Agent Systems,False,True,False
5182,Agent-Time Attention for Sparse Rewards Multi-Agent Reinforcement Learning,False,False,False
5183,Multi-Agent Learning of Numerical Methods for Hyperbolic PDEs with Factored Dec-MDP,False,False,False
5187,A Game-Theoretic Approach to Multi-Agent Trust Region Optimization,False,True,False
5194,AgentCoord: Visually Exploring Coordination Strategy for LLM-based Multi-Agent Collaboration,True,False,False
5195,When2com: Multi-Agent Perception via Communication Graph Grouping,False,True,False
5197,Agent-Temporal Attention for Reward Redistribution in Episodic Multi-Agent Reinforcement Learning,False,True,False
5199,Semisimple 4-dimensional topological field theories cannot detect exotic smooth structure,False,False,False
5203,Refined Hardness of Distance-Optimal Multi-Agent Path Finding,False,True,False
5206,Experience as a Compass: Multi-agent RAG with Evolving Orchestration and Agent Prompts,False,True,False
5209,Contract-Based Compositional Shielding for Safe Multi-Agent Reinforcement Learning,False,False,False
5210,Cooperation Dynamics in Multi-Agent Systems: Exploring Game-Theoretic Scenarios with Mean-Field Equilibria,False,True,False
5213,Multi-Agent Collaboration Mechanisms: A Survey of LLMs,True,False,False
5217,Unravelling multi-agent ranked delegations,False,False,False
5218,"Persona Inconstancy in Multi-Agent LLM Collaboration: Conformity, Confabulation, and Impersonation",True,False,False
5219,Collaborating Action by Action: A Multi-agent LLM Framework for Embodied Reasoning,True,False,False
5221,"Think Smart, Act SMARL! Analyzing Probabilistic Logic Shields for Multi-Agent Reinforcement Learning",False,False,False
5223,Analysing Factorizations of Action-Value Networks for Cooperative Multi-Agent Reinforcement Learning,False,False,False
5229,On the stabilization of the topological complexity of graph braid groups,False,False,False
5230,Multi-Agent Deep Reinforcement Learning for Cooperative and Competitive Autonomous Vehicles using AutoDRIVE Ecosystem,False,False,False
5231,A Collaborative Multi-Agent Approach to Retrieval-Augmented Generation Across Diverse Data,True,False,False
5232,Cross-Task Experiential Learning on LLM-based Multi-Agent Collaboration,True,False,False
5233,Communicating Unexpectedness for Out-of-Distribution Multi-Agent Reinforcement Learning,False,False,False
5234,Multi Agent System for Machine Learning Under Uncertainty in Cyber Physical Manufacturing System,False,False,False
5235,Container Orchestration on HPC Systems,False,True,False
5238,VERITAS and Fermi-LAT observations of new HAWC sources,False,False,False
5240,Multi-agent Collaboration with State Management,True,False,False
5242,The Multi-Agent Programming Contest: A résumé,False,False,False
5244,CollabEval: Enhancing LLM-as-a-Judge via Multi-Agent Collaboration,True,False,False
5245,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,True,False,False
5252,Energy-Optimal Multi-Agent Navigation as a Strategic-Form Game,False,True,False
5253,Local Advantage Actor-Critic for Robust Multi-Agent Deep Reinforcement Learning,False,True,False
5254,Decomposability and Parallel Computation of Multi-Agent LQR,False,True,False
5256,How to solve a classification problem using a cooperative tiling Multi-Agent System?,False,False,False
5257,On Some Fundamental Problems for Multi-Agent Systems Over Multilayer Networks,False,False,False
5258,When Context Hurts: The Crossover Effect of Knowledge Transfer on Multi-Agent Design Exploration,False,True,False
5259,Train Unit Shunting and Servicing: a Real-Life Application of Multi-Agent Path Finding,False,False,False
5260,PatchBoard: Schema-Grounded State Mutation for Reliable and Auditable LLM Multi-Agent Collaboration,True,False,False
5265,GOV-REK: Governed Reward Engineering Kernels for Designing Robust Multi-Agent Reinforcement Learning Systems,False,True,False
5270,Heterogeneous Embodied Multi-Agent Collaboration,False,False,False
5276,Multi-Agent Simulation for AI Behaviour Discovery in Operations Research,False,False,False
5277,RISCBench: Benchmarking RISC-V Orchestration Efficiency in FPGA and FPGA-Like Computing Engines,False,True,False
5280,The LSST Dark Energy Science Collaboration (DESC) Science Requirements Document,False,False,False
