paper_id,axis,value
6048,evaluation_strategy,benchmark
6048,human_role,fully_autonomous
6048,venue_type,preprint
6060,loop_mechanism,planning_and_control_flow
6060,contribution_type,method
6060,research_type,validation_research
6060,evaluation_strategy,controlled_experiment
6060,human_role,fully_autonomous
6060,venue_type,preprint
6067,loop_mechanism,self_evolution
6067,contribution_type,method
6067,research_type,validation_research
6067,evaluation_strategy,benchmark
6067,human_role,fully_autonomous
6067,venue_type,preprint
6075,loop_mechanism,loop_evaluation_and_diagnosis
6075,contribution_type,metric
6075,research_type,validation_research
6075,evaluation_strategy,ablation
6075,human_role,fully_autonomous
6075,venue_type,preprint
6076,loop_mechanism,multi_agent_coordination
6076,contribution_type,method
6076,research_type,validation_research
6076,evaluation_strategy,benchmark
6076,human_role,fully_autonomous
6076,venue_type,preprint
6078,loop_mechanism,planning_and_control_flow
6078,contribution_type,method
6078,research_type,validation_research
6078,evaluation_strategy,benchmark
6078,human_role,fully_autonomous
6078,venue_type,preprint
6080,loop_mechanism,planning_and_control_flow
6080,contribution_type,tool
6080,research_type,validation_research
6080,evaluation_strategy,benchmark
6080,human_role,fully_autonomous
6080,venue_type,preprint
6081,loop_mechanism,planning_and_control_flow
6081,contribution_type,method
6081,research_type,validation_research
6081,evaluation_strategy,benchmark
6081,human_role,not_specified
6081,venue_type,journal
6093,loop_mechanism,planning_and_control_flow
6093,contribution_type,method
6093,research_type,validation_research
6093,evaluation_strategy,case_study
6093,human_role,human_in_the_loop
6093,venue_type,conference
6098,loop_mechanism,planning_and_control_flow
6098,contribution_type,method
6098,research_type,validation_research
6098,evaluation_strategy,controlled_experiment
6098,human_role,fully_autonomous
6098,venue_type,preprint
6118,loop_mechanism,planning_and_control_flow
6118,contribution_type,tool
6118,research_type,validation_research
6118,evaluation_strategy,benchmark
6118,human_role,fully_autonomous
6118,venue_type,preprint
6140,loop_mechanism,verification_and_gating
6140,contribution_type,tool
6140,research_type,validation_research
6140,evaluation_strategy,benchmark
6140,human_role,fully_autonomous
6140,venue_type,preprint
6141,loop_mechanism,planning_and_control_flow
6141,contribution_type,method
6141,research_type,validation_research
6141,evaluation_strategy,benchmark
6141,human_role,fully_autonomous
6141,venue_type,preprint
6156,loop_mechanism,memory_and_context_management
6156,contribution_type,tool
6156,research_type,validation_research
6156,evaluation_strategy,benchmark
6156,human_role,fully_autonomous
6156,venue_type,preprint
6162,loop_mechanism,verification_and_gating
6162,contribution_type,model
6162,research_type,validation_research
6162,evaluation_strategy,human_study
6162,human_role,human_in_the_loop
6162,venue_type,preprint
6172,loop_mechanism,planning_and_control_flow
6172,contribution_type,method
6172,research_type,validation_research
6172,evaluation_strategy,benchmark
6172,human_role,fully_autonomous
6172,venue_type,preprint
6181,loop_mechanism,planning_and_control_flow
6181,contribution_type,model
6181,research_type,validation_research
6181,evaluation_strategy,human_study
6181,human_role,human_in_the_loop
6181,venue_type,conference
6184,loop_mechanism,verification_and_gating
6184,contribution_type,method
6184,research_type,validation_research
6184,evaluation_strategy,benchmark
6184,human_role,fully_autonomous
6184,venue_type,journal
6189,loop_mechanism,planning_and_control_flow
6189,contribution_type,method
6189,research_type,validation_research
6189,evaluation_strategy,benchmark
6189,human_role,fully_autonomous
6189,venue_type,preprint
6194,loop_mechanism,verification_and_gating
6194,contribution_type,model
6194,research_type,solution_proposal
6194,evaluation_strategy,illustrative_example
6194,human_role,fully_autonomous
6194,venue_type,preprint
6196,loop_mechanism,critique_and_revision
6196,contribution_type,method
6196,research_type,solution_proposal
6196,evaluation_strategy,none
6196,human_role,fully_autonomous
6196,venue_type,preprint
6200,loop_mechanism,planning_and_control_flow
6200,contribution_type,tool
6200,research_type,validation_research
6200,evaluation_strategy,benchmark
6200,human_role,fully_autonomous
6200,venue_type,preprint
6204,loop_mechanism,self_evolution
6204,contribution_type,method
6204,research_type,validation_research
6204,evaluation_strategy,benchmark
6204,human_role,fully_autonomous
6204,venue_type,preprint
6207,loop_mechanism,self_evolution
6207,contribution_type,method
6207,research_type,validation_research
6207,evaluation_strategy,benchmark
6207,human_role,fully_autonomous
6207,venue_type,preprint
6220,loop_mechanism,planning_and_control_flow
6220,contribution_type,model
6220,research_type,validation_research
6220,evaluation_strategy,case_study
6220,human_role,fully_autonomous
6220,venue_type,preprint
6235,loop_mechanism,planning_and_control_flow
6235,contribution_type,model
6235,research_type,validation_research
6235,evaluation_strategy,benchmark
6235,human_role,fully_autonomous
6235,venue_type,preprint
6241,loop_mechanism,critique_and_revision
6241,contribution_type,method
6241,research_type,validation_research
6241,evaluation_strategy,benchmark
6241,human_role,fully_autonomous
6241,venue_type,preprint
6242,loop_mechanism,planning_and_control_flow
6242,contribution_type,model
6242,research_type,opinion_paper
6242,evaluation_strategy,none
6242,human_role,not_specified
6242,venue_type,preprint
6252,loop_mechanism,verification_and_gating
6252,contribution_type,model
6252,research_type,validation_research
6252,evaluation_strategy,benchmark
6252,human_role,fully_autonomous
6252,venue_type,preprint
6256,loop_mechanism,planning_and_control_flow
6256,contribution_type,method
6256,research_type,validation_research
6256,evaluation_strategy,benchmark
6256,human_role,fully_autonomous
6256,venue_type,preprint
6269,loop_mechanism,memory_and_context_management
6269,contribution_type,model
6269,research_type,validation_research
6269,evaluation_strategy,controlled_experiment
6269,human_role,fully_autonomous
6269,venue_type,preprint
6270,loop_mechanism,planning_and_control_flow
6270,contribution_type,method
6270,research_type,validation_research
6270,evaluation_strategy,benchmark
6270,human_role,fully_autonomous
6270,venue_type,preprint
6292,loop_mechanism,verification_and_gating
6292,contribution_type,method
6292,research_type,validation_research
6292,evaluation_strategy,benchmark
6292,human_role,fully_autonomous
6292,venue_type,preprint
6305,loop_mechanism,self_evolution
6305,contribution_type,method
6305,research_type,validation_research
6305,evaluation_strategy,benchmark
6305,human_role,fully_autonomous
6305,venue_type,preprint
6321,loop_mechanism,verification_and_gating
6321,contribution_type,metric
6321,research_type,validation_research
6321,evaluation_strategy,benchmark
6321,human_role,not_specified
6321,venue_type,preprint
6331,loop_mechanism,memory_and_context_management
6331,contribution_type,model
6331,research_type,validation_research
6331,evaluation_strategy,benchmark
6331,human_role,not_specified
6331,venue_type,preprint
6349,loop_mechanism,verification_and_gating
6349,contribution_type,method
6349,research_type,validation_research
6349,evaluation_strategy,controlled_experiment
6349,human_role,not_specified
6349,venue_type,preprint
6360,loop_mechanism,loop_evaluation_and_diagnosis
6360,contribution_type,tool
6360,research_type,validation_research
6360,evaluation_strategy,benchmark
6360,human_role,fully_autonomous
6360,venue_type,preprint
6407,loop_mechanism,critique_and_revision
6407,contribution_type,method
6407,research_type,validation_research
6407,evaluation_strategy,benchmark
6407,human_role,fully_autonomous
6407,venue_type,preprint
6410,loop_mechanism,memory_and_context_management
6410,contribution_type,model
6410,research_type,experience_paper
6410,evaluation_strategy,case_study
6410,human_role,not_specified
6410,venue_type,preprint
6432,loop_mechanism,verification_and_gating
6432,contribution_type,metric
6432,research_type,validation_research
6432,evaluation_strategy,benchmark
6432,human_role,not_specified
6432,venue_type,preprint
6445,loop_mechanism,loop_evaluation_and_diagnosis
6445,contribution_type,tool
6445,research_type,validation_research
6445,evaluation_strategy,controlled_experiment
6445,human_role,human_in_the_loop
6445,venue_type,preprint
6459,loop_mechanism,loop_evaluation_and_diagnosis
6459,contribution_type,tool
6459,research_type,validation_research
6459,evaluation_strategy,controlled_experiment
6459,human_role,not_specified
6459,venue_type,preprint
6462,loop_mechanism,multi_agent_coordination
6462,contribution_type,method
6462,research_type,validation_research
6462,evaluation_strategy,ablation
6462,human_role,fully_autonomous
6462,venue_type,preprint
6468,loop_mechanism,self_evolution
6468,contribution_type,method
6468,research_type,validation_research
6468,evaluation_strategy,benchmark
6468,human_role,fully_autonomous
6468,venue_type,preprint
6479,loop_mechanism,verification_and_gating
6479,contribution_type,model
6479,research_type,validation_research
6479,evaluation_strategy,benchmark
6479,human_role,fully_autonomous
6479,venue_type,journal
6497,loop_mechanism,loop_evaluation_and_diagnosis
6497,contribution_type,tool
6497,research_type,validation_research
6497,evaluation_strategy,benchmark
6497,human_role,fully_autonomous
6497,venue_type,journal
6498,loop_mechanism,loop_evaluation_and_diagnosis
6498,contribution_type,model
6498,research_type,validation_research
6498,evaluation_strategy,controlled_experiment
6498,human_role,fully_autonomous
6498,venue_type,preprint
6509,loop_mechanism,planning_and_control_flow
6509,contribution_type,method
6509,research_type,validation_research
6509,evaluation_strategy,benchmark
6509,human_role,fully_autonomous
6509,venue_type,preprint
6515,loop_mechanism,planning_and_control_flow
6515,contribution_type,tool
6515,research_type,validation_research
6515,evaluation_strategy,benchmark
6515,human_role,fully_autonomous
6515,venue_type,preprint
6518,loop_mechanism,verification_and_gating
6518,contribution_type,model
6518,research_type,evaluation_research
6518,evaluation_strategy,controlled_experiment
6518,human_role,human_on_the_loop
6518,venue_type,preprint
6520,loop_mechanism,loop_evaluation_and_diagnosis
6520,contribution_type,process
6520,research_type,experience_paper
6520,evaluation_strategy,case_study
6520,human_role,not_specified
